,PIN,Property Class,Neighborhood Code,Town Code,Type of Residence,Building Square Feet,Prior Tax Year Market Value Estimate (Land),Prior Tax Year Market Value Estimate (Building),Longitude,Latitude,Census Tract,Property Address,Age,Neighborhood Code
1043,28254120110000,203,260,13,1.0,1578.0,16100.0,73040.0,-87.6833852434057,41.5732562885159,825503.0,17408  MAHONEY PKY,62,260
1044,28254120120000,202,260,13,1.0,981.0,16100.0,55970.0,-87.6834362753454,41.5731112799704,825503.0,17414  MAHONEY PKY,62,260
1045,28254120130000,202,260,13,1.0,936.0,16000.0,58470.0,-87.6834822596851,41.5729680533104,825503.0,17418  MAHONEY PKY,62,260
1046,28254120140000,203,260,13,1.0,1127.0,19020.0,60150.0,-87.6835428439143,41.5728243388845,825503.0,2730  LEXINGTON AVE,62,260
1047,28254150260000,203,260,13,1.0,1221.0,16640.0,61910.0,-87.6806409047346,41.5720721783849,825503.0,2614  175TH ST,39,260
1048,28254150270000,203,260,13,1.0,1280.0,16640.0,70260.0,-87.6804498838698,41.5720743810321,825503.0,2612  175TH ST,61,260
1049,28254150280000,203,260,13,1.0,1280.0,16640.0,61310.0,-87.6802576046922,41.5720744645312,825503.0,2608  175TH ST,61,260
1050,28254150290000,203,260,13,1.0,1465.0,19790.0,70300.0,-87.6800492481196,41.5720796912887,825503.0,2600  175TH ST,60,260
1051,28254150310000,203,260,13,1.0,1409.0,19200.0,74410.0,-87.6812530051202,41.5720700202895,825503.0,2636  175TH ST,61,260
1052,28254150320000,203,260,13,1.0,1630.0,24960.0,81450.0,-87.6810086820558,41.5720701650282,825503.0,2628  175TH ST,61,260
1053,28254150330000,241,260,13,,,10880.0,0.0,-87.6808019160178,41.572072723359,825503.0,2614  175TH ST,10,260
1054,28254150370000,203,260,13,5.0,1495.0,18330.0,80140.0,-87.6821317211388,41.5720580862417,825503.0,2644  175TH ST,39,260
1055,28254150380000,202,260,13,1.0,984.0,19200.0,65310.0,-87.6819152448991,41.5720660371037,825503.0,2642  175TH ST,39,260
1056,28254150390000,234,260,13,4.0,1240.0,19200.0,82280.0,-87.6816929370336,41.5720663730929,825503.0,2640  175TH ST,39,260
1057,28254150400000,203,260,13,1.0,1446.0,19200.0,71160.0,-87.6814694411172,41.5720681121793,825503.0,2638  175TH ST,39,260
1058,28261000050000,234,260,13,4.0,1439.0,17400.0,90060.0,-87.7135574109371,41.5845981589888,825501.0,3967  168TH ST,59,260
1059,28261000060000,234,260,13,4.0,1026.0,14950.0,74390.0,-87.7133501057694,41.5845992839738,825501.0,3961  168TH ST,57,260
1060,28261000070000,203,260,13,5.0,1026.0,15810.0,72440.0,-87.7131529686687,41.5846003387177,825501.0,3955  168TH ST,57,260
1061,28261000080000,234,260,13,4.0,1198.0,15810.0,86230.0,-87.7129530701899,41.5846010449073,825501.0,3949  168TH ST,59,260
1062,28261000090000,203,260,13,5.0,1750.0,15810.0,84750.0,-87.7127524164353,41.5846015711218,825501.0,3943  168TH ST,57,260
1063,28261000100000,203,260,13,5.0,1442.0,13510.0,77320.0,-87.7125659397733,41.5846019956606,825501.0,3937  168TH ST,57,260
1064,28261000110000,203,260,13,1.0,1026.0,13510.0,52840.0,-87.7123939370888,41.5846028299701,825501.0,3931  168TH ST,59,260
1065,28261000120000,234,260,13,4.0,1026.0,15810.0,101240.0,-87.7122067927438,41.5846032508055,825501.0,3925  168TH ST,59,260
1066,28261000130000,203,260,13,5.0,1539.0,15810.0,75030.0,-87.7120055236119,41.5846031464017,825501.0,3919  168TH ST,59,260
1067,28261000140000,203,260,13,1.0,1026.0,13510.0,67410.0,-87.7118197161955,41.5846039676604,825501.0,3913  168TH ST,59,260
1068,28261000150000,234,260,13,4.0,1026.0,13510.0,81950.0,-87.7116476621715,41.5846048351191,825501.0,3907  168TH ST,59,260
1069,28261000160000,203,260,13,5.0,1655.0,13510.0,81090.0,-87.711475305532,41.5846050397777,825501.0,3901  168TH ST,59,260
1070,28261000170000,203,260,13,5.0,1744.0,15810.0,77880.0,-87.7112881725214,41.5846054504848,825501.0,3861  168TH ST,59,260
1071,28261000180000,203,260,13,5.0,1540.0,15810.0,75380.0,-87.7110872356618,41.5846055381121,825501.0,3855  168TH ST,59,260
1072,28261000190000,203,260,13,5.0,1026.0,15810.0,65940.0,-87.7108866270048,41.5846062004827,825501.0,3849  168TH ST,59,260
1073,28261000200000,234,260,13,4.0,1439.0,13510.0,89750.0,-87.7106956743636,41.5846060421463,825501.0,3843  168TH ST,59,260
1074,28261000210000,203,260,13,5.0,1539.0,15810.0,81770.0,-87.7105040738457,41.5846069287813,825501.0,3837  168TH ST,56,260
1075,28261000220000,234,260,13,4.0,1026.0,17250.0,80500.0,-87.7102925895363,41.5846071984955,825501.0,3831  168TH ST,59,260
1076,28261000230000,234,260,13,4.0,1602.0,20350.0,91180.0,-87.7103462873445,41.5842799703334,825501.0,3836  168TH PL,59,260
1077,28261000240000,203,260,13,1.0,1026.0,18150.0,64380.0,-87.7105865409594,41.5842675303676,825501.0,3840  168TH PL,59,260
1078,28261000250000,203,260,13,5.0,1641.0,14850.0,80100.0,-87.7107719710859,41.5842678693263,825501.0,3846  168TH PL,59,260
1079,28261000260000,203,260,13,1.0,1026.0,14850.0,67210.0,-87.7109360684903,41.5842665582081,825501.0,3850  168TH PL,57,260
1080,28261000270000,203,260,13,5.0,1334.0,17790.0,58160.0,-87.7111169087981,41.584270866176,825501.0,3856  168TH PL,57,260
1081,28261000280000,234,260,13,4.0,1026.0,17180.0,79640.0,-87.7113270009923,41.5842875356531,825501.0,3860  168TH PL,56,260
1082,28261000290000,234,260,13,4.0,1026.0,17320.0,82220.0,-87.7113206556443,41.5837054859294,825501.0,3861  168TH PL,57,260
1083,28261000300000,203,260,13,5.0,1471.0,17850.0,75300.0,-87.7111114300992,41.5837192020244,825501.0,3855  168TH PL,56,260
1084,28261000310000,234,260,13,4.0,1026.0,14850.0,80760.0,-87.7109308395113,41.5837236833489,825501.0,3849  168TH PL,57,260
1085,28261000320000,204,260,13,5.0,1847.0,18150.0,96980.0,-87.7107491404488,41.5837233583017,825501.0,3843  168TH PL,56,260
1086,28261000330000,234,260,13,4.0,1026.0,20100.0,79320.0,-87.7105322788029,41.5837437576899,825501.0,3837  168TH PL,57,260
1087,28261000340000,234,260,13,4.0,1026.0,18000.0,75410.0,-87.7135437055548,41.583374168453,825501.0,3960  169TH ST,57,260
1088,28261000350000,203,260,13,5.0,1490.0,16500.0,65560.0,-87.7133327151935,41.583374257228,825501.0,3956  169TH ST,57,260
1089,28261000360000,278,260,13,2.0,2392.0,16500.0,115490.0,-87.7131337680539,41.5833759813969,825501.0,3950  169TH ST,54,260
1090,28261000370000,203,260,13,5.0,1460.0,16500.0,74740.0,-87.712934388285,41.5833745466239,825501.0,3946  169TH ST,57,260
1091,28261000380000,234,260,13,4.0,1026.0,13500.0,82660.0,-87.7127516478564,41.5833758736846,825501.0,3940  169TH ST,57,260
1092,28261000390000,204,260,13,5.0,1822.0,13500.0,71290.0,-87.7125884894981,41.5833748796658,825501.0,3936  169TH ST,57,260
1093,28261000400000,203,260,13,5.0,1539.0,16500.0,78310.0,-87.7124049859165,41.5833760932002,825501.0,3930  169TH ST,56,260
1094,28261000410000,234,260,13,4.0,1026.0,16500.0,81680.0,-87.7122026295755,41.5833762259482,825501.0,3924  169TH ST,57,260
1095,28261000420000,203,260,13,5.0,1498.0,16500.0,76310.0,-87.7120037316878,41.5833762279044,825501.0,3918  169TH ST,57,260
1096,28261000430000,203,260,13,1.0,1215.0,13500.0,63580.0,-87.7118209483505,41.5833762465769,825501.0,3912  169TH ST,57,260
1097,28261000440000,234,260,13,4.0,1026.0,13500.0,81580.0,-87.7116536862858,41.5833766687947,825501.0,3906  169TH ST,57,260
1098,28261000450000,203,260,13,1.0,1346.0,16500.0,71370.0,-87.7114709589928,41.5833770922511,825501.0,3900  169TH ST,57,260
1099,28261000460000,234,260,13,4.0,1026.0,16500.0,82030.0,-87.7112709211302,41.5833766624231,825501.0,3860  169TH ST,56,260
1100,28261000470000,203,260,13,5.0,1642.0,16500.0,83230.0,-87.7110716026868,41.583377123566,825501.0,3856  169TH ST,57,260
1101,28261000480000,234,260,13,4.0,1026.0,16500.0,77140.0,-87.710869841616,41.58337728904,825501.0,3850  169TH ST,57,260
1102,28261000490000,234,260,13,4.0,1439.0,19060.0,80440.0,-87.7106455624071,41.5833822744621,825501.0,3846  169TH ST,57,260
1103,28261000500000,203,260,13,5.0,1380.0,36300.0,54970.0,-87.7134652271823,41.5842591328633,825501.0,3956  168TH PL,146,260
1104,28261000510000,234,260,13,4.0,1302.0,16500.0,92690.0,-87.7131692693632,41.5842613478545,825501.0,3950  168TH PL,46,260
1105,28261000520000,234,260,13,4.0,1302.0,16500.0,92690.0,-87.7129803654854,41.5842611096381,825501.0,3946  168TH PL,46,260
1106,28261000530000,234,260,13,4.0,1159.0,16500.0,72790.0,-87.712795971435,41.5842634426258,825501.0,3940  168TH PL,43,260
1107,28261000540000,234,260,13,4.0,1302.0,16500.0,90210.0,-87.7126112092334,41.5842633125253,825501.0,3936  168TH PL,46,260
1108,28261000550000,234,260,13,4.0,1302.0,16500.0,94330.0,-87.7124281735947,41.5842633971429,825501.0,3930  168TH PL,46,260
1109,28261000560000,234,260,13,4.0,1302.0,16500.0,89140.0,-87.7122458168822,41.584264454713,825501.0,3924  168TH PL,46,260
1110,28261000570000,234,260,13,4.0,1180.0,16500.0,91810.0,-87.7120645103489,41.584265285435,825501.0,3918  168TH PL,46,260
1111,28261000580000,234,260,13,4.0,1302.0,16500.0,84520.0,-87.7118818313263,41.5842655821386,825501.0,3912  168TH PL,46,260
1112,28261000590000,234,260,13,4.0,1302.0,16500.0,84520.0,-87.7116987993932,41.5842661425183,825501.0,3906  168TH PL,46,260
1113,28261000600000,234,260,13,4.0,1302.0,16500.0,92690.0,-87.7115195004031,41.5842665749417,825501.0,3900  168TH PL,46,260
1114,28261000610000,234,260,13,4.0,1304.0,16500.0,89860.0,-87.7115142182954,41.5837242256158,825501.0,3901  168TH PL,47,260
1115,28261000620000,234,260,13,4.0,1166.0,16500.0,87650.0,-87.7116949853022,41.58372330923,825501.0,3907  168TH PL,46,260
1116,28261000630000,234,260,13,4.0,1304.0,16500.0,84110.0,-87.7118774021877,41.5837234266186,825501.0,3913  168TH PL,44,260
1117,28261000640000,234,260,13,4.0,1259.0,16500.0,79070.0,-87.7120591255236,41.5837230848115,825501.0,3919  168TH PL,46,260
1118,28261000650000,234,260,13,4.0,1257.0,16500.0,91770.0,-87.7122397980238,41.5837229940808,825501.0,3925  168TH PL,46,260
1119,28261000660000,234,260,13,4.0,1304.0,16500.0,92340.0,-87.7124225398425,41.5837228394865,825501.0,3931  168TH PL,47,260
1120,28261000670000,234,260,13,4.0,1241.0,16500.0,77930.0,-87.7126059565652,41.5837217790501,825501.0,3937  168TH PL,46,260
1121,28261000680000,234,260,13,4.0,1302.0,16500.0,89820.0,-87.7127897580821,41.5837213518763,825501.0,3943  168TH PL,47,260
1122,28261000690000,234,260,13,4.0,1302.0,16500.0,82040.0,-87.7129742935592,41.5837208818931,825501.0,3949  168TH PL,46,260
1123,28261000700000,234,260,13,4.0,1168.0,16500.0,89920.0,-87.7131540927262,41.5837218171241,825501.0,3955  168TH PL,46,260
1124,28261000710000,234,260,13,4.0,1166.0,16500.0,89870.0,-87.7133336596244,41.5837191947694,825501.0,3961  168TH PL,46,260
1125,28261000720000,234,260,13,4.0,1302.0,20740.0,89900.0,-87.7135425481693,41.583720049664,825501.0,3967  168TH PL,46,260
1126,28261020010000,234,260,13,4.0,1237.0,18000.0,82410.0,-87.7134555324927,41.5850206321916,825501.0,16766  SUNSET RIDGE DR,47,260
1127,28261020020000,234,260,13,4.0,1299.0,13500.0,87940.0,-87.7134552143149,41.5851644307257,825501.0,16760  SUNSET RIDGE DR,48,260
1128,28261020030000,203,260,13,5.0,1539.0,16500.0,70520.0,-87.7134578755843,41.5853029804842,825501.0,16754  SUNSET RIDGE DR,55,260
1129,28261020040000,203,260,13,1.0,1125.0,19600.0,80600.0,-87.7134793905405,41.58546576845,825501.0,16748  SUNSET RIDGE DR,46,260
1130,28261020050000,234,260,13,4.0,1026.0,17930.0,66900.0,-87.7134309683943,41.5856307630774,825501.0,16742  SUNSET RIDGE DR,55,260
1131,28261020060000,203,260,13,1.0,1144.0,19330.0,67500.0,-87.7132744427729,41.5857641428658,825501.0,16736  SUNSET RIDGE DR,53,260
1132,28261020070000,203,260,13,5.0,1215.0,16860.0,70290.0,-87.7130932666379,41.585879752858,825501.0,16730  SUNSET RIDGE DR,55,260
1133,28261020080000,203,260,13,1.0,1072.0,17730.0,76160.0,-87.7128675264751,41.5859102916802,825501.0,16724  SUNSET RIDGE DR,54,260
1134,28261020090000,203,260,13,5.0,1460.0,15670.0,73890.0,-87.7126491037879,41.5858965169362,825501.0,3936  167TH PL,55,260
1135,28261020100000,203,260,13,1.0,1142.0,15670.0,87570.0,-87.7124456840318,41.585897143862,825501.0,3930  167TH PL,46,260
1136,28261020110000,203,260,13,5.0,1546.0,15670.0,82200.0,-87.7122460444017,41.585898111743,825501.0,3924  167TH PL,57,260
1137,28261020120000,203,260,13,5.0,1568.0,15670.0,79750.0,-87.7120435310373,41.5858978575007,825501.0,3918  167TH PL,57,260
1138,28261020130000,203,260,13,5.0,1026.0,15670.0,53350.0,-87.7118410315555,41.5858991823827,825501.0,3912  167TH PL,57,260
1139,28261020140000,203,260,13,5.0,1546.0,15670.0,67760.0,-87.7116405204428,41.5858994301449,825501.0,3906  167TH PL,57,260
1140,28261020150000,234,260,13,4.0,1026.0,13570.0,63920.0,-87.7114524504601,41.5859005740888,825501.0,3900  167TH PL,57,260
1141,28261020160000,203,260,13,5.0,1490.0,15670.0,74610.0,-87.7112655163348,41.5859005644523,825501.0,3860  167TH PL,57,260
1142,28261020170000,203,260,13,5.0,1539.0,15670.0,76320.0,-87.7110653068473,41.585900651573,825501.0,3854  167TH PL,57,260
1143,28261020180000,203,260,13,5.0,1186.0,15670.0,71440.0,-87.7108642539787,41.5859019086404,825501.0,3848  167TH PL,56,260
1144,28261020190000,204,260,13,1.0,1823.0,13680.0,80490.0,-87.7106776116687,41.5859025782589,825501.0,3842  167TH PL,57,260
1145,28261020200000,234,260,13,4.0,1026.0,13680.0,81710.0,-87.7105022321348,41.5859029890256,825501.0,3836  167TH PL,58,260
1146,28261020210000,203,260,13,1.0,1212.0,16240.0,72150.0,-87.7103035058129,41.5859038254717,825501.0,3830  167TH PL,57,260
1147,28261030170000,234,260,13,4.0,1080.0,17100.0,74900.0,-87.7098348638607,41.585916889441,825501.0,3824  167TH PL,57,260
1148,28261030180000,203,260,13,5.0,1539.0,15670.0,73820.0,-87.7096242417939,41.5859160058889,825501.0,3818  167TH PL,57,260
1149,28261030190000,234,260,13,4.0,1080.0,15670.0,81930.0,-87.7094221343592,41.5859151419992,825501.0,3812  167TH PL,57,260
1150,28261030200000,203,260,13,1.0,1031.0,15780.0,68080.0,-87.7092140195733,41.5859190704459,825501.0,3806  167TH PL,57,260
1151,28261030210000,203,260,13,1.0,1413.0,16860.0,57370.0,-87.7090003031716,41.5859129979101,825501.0,3800  167TH PL,57,260
1152,28261030220000,203,260,13,1.0,1031.0,15430.0,75970.0,-87.7088200094518,41.5859006757353,825501.0,3748  167TH PL,57,260
1153,28261030230000,234,260,13,4.0,1080.0,17830.0,80550.0,-87.7086525236887,41.5858830530076,825501.0,3744  167TH PL,57,260
1154,28261030240000,203,260,13,5.0,1546.0,20510.0,87420.0,-87.708470144721,41.5858562405908,825501.0,3740  167TH PL,57,260
1155,28261030250000,203,260,13,5.0,1547.0,23510.0,74640.0,-87.7083026845932,41.5857903988181,825501.0,3736  167TH PL,57,260
1156,28261030260000,203,260,13,5.0,1552.0,20210.0,72440.0,-87.708133207572,41.5856983380004,825501.0,3730  167TH PL,57,260
1157,28261030270000,234,260,13,4.0,1080.0,16770.0,81230.0,-87.7079652354543,41.5856047246178,825501.0,3724  167TH PL,57,260
1158,28261030280000,203,260,13,5.0,1460.0,17710.0,73820.0,-87.7077680917285,41.5854974361626,825501.0,3718  167TH PL,57,260
1159,28261030290000,203,260,13,1.0,1031.0,21670.0,51300.0,-87.7074732350212,41.5854066918211,825501.0,16730  BUTTERFIELD DR,57,260
1160,28261030300000,234,260,13,4.0,1015.0,16190.0,76060.0,-87.7076039622034,41.585674759803,825501.0,16712  BUTTERFIELD DR,57,260
1161,28261030310000,203,260,13,5.0,1564.0,14060.0,75700.0,-87.7077424135292,41.5858446570305,825501.0,16706  BUTTERFIELD DR,57,260
1162,28261030320000,234,260,13,4.0,1482.0,26940.0,83860.0,-87.7078202465204,41.5859906522372,825501.0,16700  BUTTERFIELD DR,57,260
1163,28261040010000,203,260,13,5.0,1460.0,17000.0,80720.0,-87.7127599798708,41.5854608179077,825501.0,16749  SUNSET RIDGE DR,46,260
1164,28261040020000,203,260,13,5.0,1460.0,16500.0,71390.0,-87.7127766033052,41.5853025221043,825501.0,16755  SUNSET RIDGE DR,46,260
1165,28261040030000,203,260,13,5.0,1546.0,13500.0,65860.0,-87.7127761692885,41.5851641870646,825501.0,16761  SUNSET RIDGE DR,57,260
1166,28261040040000,234,260,13,4.0,1520.0,18000.0,83420.0,-87.712775754909,41.5850196609858,825501.0,16767  SUNSET RIDGE DR,57,260
1167,28261040050000,203,260,13,5.0,1554.0,15670.0,82320.0,-87.7124552852131,41.5854042414568,825501.0,3931  167TH PL,57,260
1168,28261040060000,203,260,13,1.0,1031.0,15670.0,59660.0,-87.7122536823631,41.5854047851607,825501.0,3925  167TH PL,57,260
1169,28261040070000,203,260,13,5.0,1652.0,15670.0,73200.0,-87.7120548086701,41.5854053281454,825501.0,3919  167TH PL,57,260
1170,28261040080000,234,260,13,4.0,1026.0,13870.0,73670.0,-87.7118639958148,41.5854057336561,825501.0,3913  167TH PL,57,260
1171,28261040090000,203,260,13,1.0,1215.0,13680.0,53950.0,-87.711685962704,41.5854065085516,825501.0,3907  167TH PL,57,260
1172,28261040100000,203,260,13,5.0,1539.0,15670.0,76030.0,-87.711496205949,41.585406694228,825501.0,3901  167TH PL,57,260
1173,28261040110000,203,260,13,1.0,1026.0,15670.0,53350.0,-87.7112947326103,41.5854071427664,825501.0,3861  167TH PL,57,260
1174,28261040120000,234,260,13,4.0,1026.0,13680.0,72950.0,-87.7111060207381,41.5854080890324,825501.0,3855  167TH PL,58,260
1175,28261040130000,203,260,13,1.0,1026.0,15670.0,67230.0,-87.7109119604232,41.5854089184234,825501.0,3849  167TH PL,57,260
1176,28261040140000,203,260,13,5.0,1641.0,15670.0,76760.0,-87.7107095018159,41.5854093867448,825501.0,3843  167TH PL,57,260
1177,28261040150000,203,260,13,5.0,1539.0,15670.0,75320.0,-87.7105118454613,41.5854100718302,825501.0,3837  167TH PL,57,260
1178,28261040160000,203,260,13,5.0,1541.0,16810.0,66930.0,-87.7102997414063,41.5854111730504,825501.0,3831  167TH PL,57,260
1179,28261040170000,203,260,13,5.0,1539.0,15670.0,67230.0,-87.7124514674821,41.5850952896702,825501.0,3930  168TH ST,57,260
1180,28261040180000,203,260,13,5.0,1650.0,15670.0,72770.0,-87.7122498758158,41.5850959283912,825501.0,3924  168TH ST,57,260
1181,28261040190000,204,260,13,5.0,1931.0,15670.0,81950.0,-87.7120510015061,41.5850965719691,825501.0,3918  168TH ST,57,260
1182,28261040200000,234,260,13,4.0,1026.0,13860.0,83590.0,-87.7118598637937,41.5850971202317,825501.0,3912  168TH ST,57,260
1183,28261040210000,204,260,13,5.0,1849.0,13680.0,88150.0,-87.711682174103,41.5850980608894,825501.0,3906  168TH ST,57,260
1184,28261040220000,203,260,13,5.0,1689.0,15670.0,72960.0,-87.7114927761219,41.5850984166576,825501.0,3900  168TH ST,57,260
1185,28261040230000,203,260,13,5.0,1026.0,15670.0,67230.0,-87.71129027916,41.5850989976193,825501.0,3860  168TH ST,57,260
1186,28261040240000,234,260,13,4.0,1026.0,13680.0,84030.0,-87.7111012368168,41.5850999234912,825501.0,3854  168TH ST,57,260
1187,28261040250000,203,260,13,1.0,1026.0,15670.0,56090.0,-87.7109085754704,41.5851007145041,825501.0,3848  168TH ST,57,260
1188,28261040260000,203,260,13,5.0,1390.0,15670.0,73800.0,-87.7107071438632,41.585101135483,825501.0,3842  168TH ST,55,260
1189,28261040270000,203,260,13,1.0,1031.0,15670.0,53100.0,-87.7105091296115,41.5851017852339,825501.0,3836  168TH ST,57,260
1190,28261040280000,203,260,13,1.0,1215.0,16810.0,63060.0,-87.7102972222416,41.5851028485317,825501.0,3830  168TH ST,55,260
1191,28261050290000,234,260,13,4.0,1080.0,19360.0,73230.0,-87.7074282193042,41.5849118130068,825501.0,16742  BUTTERFIELD DR,57,260
1192,28261050300000,234,260,13,4.0,1080.0,16660.0,63390.0,-87.7076528556085,41.5849346643422,825501.0,3707  167TH PL,57,260
1193,28261050310000,203,260,13,5.0,1031.0,14280.0,77460.0,-87.7078268002215,41.5849930587806,825501.0,3713  167TH PL,57,260
1194,28261050320000,203,260,13,5.0,1482.0,16500.0,69320.0,-87.7079999822962,41.5850574766324,825501.0,3719  167TH PL,57,260
1195,28261050330000,203,260,13,1.0,1031.0,13500.0,70070.0,-87.7081685563752,41.585114075001,825501.0,3725  167TH PL,57,260
1196,28261050340000,203,260,13,5.0,1537.0,16500.0,75480.0,-87.7083351931265,41.5851702043194,825501.0,3731  167TH PL,57,260
1197,28261050350000,203,260,13,1.0,1031.0,16500.0,59860.0,-87.708517255432,41.5852319423,825501.0,3737  167TH PL,57,260
1198,28261050360000,203,260,13,5.0,1546.0,16570.0,69040.0,-87.7087018292882,41.5852932716276,825501.0,3743  167TH PL,61,260
1199,28261050370000,203,260,13,5.0,1539.0,16490.0,76020.0,-87.7088678352993,41.585359101296,825501.0,3749  167TH PL,57,260
1200,28261050380000,234,260,13,4.0,1080.0,16490.0,70740.0,-87.7090444061819,41.5853986634458,825501.0,3801  167TH PL,57,260
1201,28261050390000,203,260,13,5.0,1546.0,14740.0,71120.0,-87.709246215286,41.5854222593936,825501.0,3807  167TH PL,54,260
1202,28261050400000,234,260,13,4.0,1080.0,12820.0,75380.0,-87.7094337420887,41.5854208356004,825501.0,3813  167TH PL,57,260
1203,28261050410000,203,260,13,5.0,1031.0,15670.0,47120.0,-87.7096170396468,41.5854201949689,825501.0,3819  167TH PL,57,260
1204,28261050420000,234,260,13,4.0,1080.0,17100.0,83870.0,-87.7098277445454,41.5854187213411,825501.0,3825  167TH PL,57,260
1205,28261050430000,234,260,13,4.0,1080.0,17100.0,73640.0,-87.7098236424037,41.5851051563538,825501.0,3824  168TH ST,57,260
1206,28261050440000,203,260,13,5.0,1547.0,15670.0,89980.0,-87.7096130135133,41.585105553454,825501.0,3818  168TH ST,57,260
1207,28261050450000,203,260,13,5.0,1644.0,15890.0,88830.0,-87.7093992706927,41.5851136565622,825501.0,3812  168TH ST,57,260
1208,28261050460000,203,260,13,5.0,1487.0,16230.0,77490.0,-87.7091796288785,41.5850888779688,825501.0,3806  168TH ST,57,260
1209,28261050470000,203,260,13,1.0,1031.0,15970.0,76370.0,-87.7089833538766,41.585033526185,825501.0,3800  168TH ST,57,260
1210,28261050480000,203,260,13,5.0,1753.0,13500.0,78360.0,-87.7088249370784,41.5849776395369,825501.0,3748  168TH ST,57,260
1211,28261050490000,234,260,13,4.0,1080.0,13500.0,67980.0,-87.7086809235332,41.5849283634419,825501.0,3742  168TH ST,57,260
1212,28261050500000,203,260,13,5.0,1546.0,16500.0,75620.0,-87.7085155544056,41.5848733587747,825501.0,3736  168TH ST,57,260
1213,28261050510000,234,260,13,4.0,1080.0,13500.0,78620.0,-87.7083486324482,41.5848174889496,825501.0,3730  168TH ST,57,260
1214,28261050520000,203,260,13,1.0,1031.0,16500.0,67520.0,-87.7081819024135,41.584761716812,825501.0,3724  168TH ST,57,260
1215,28261050530000,203,260,13,5.0,1618.0,16500.0,85460.0,-87.7079992246449,41.584699123976,825501.0,3718  168TH ST,56,260
1216,28261050540000,203,260,13,1.0,1031.0,16360.0,67610.0,-87.7078127955016,41.584635214417,825501.0,3712  168TH ST,57,260
1217,28261050550000,234,260,13,4.0,1080.0,15910.0,81090.0,-87.7076248470194,41.5845714059851,825501.0,3706  168TH ST,56,260
1218,28261050560000,234,260,13,4.0,1080.0,18000.0,81230.0,-87.7074065938776,41.5845903346788,825501.0,16766  BUTTERFIELD DR,57,260
1219,28261060250000,234,260,13,4.0,1040.0,25500.0,66320.0,-87.7069192879244,41.5859898573276,825501.0,16701  BUTTERFIELD DR,57,260
1220,28261060260000,203,260,13,5.0,1539.0,22820.0,82930.0,-87.7069117838768,41.5858310764159,825501.0,16707  BUTTERFIELD DR,57,260
1221,28261060270000,202,260,13,1.0,988.0,17320.0,59950.0,-87.7068884694167,41.5856918496626,825501.0,16713  BUTTERFIELD DR,57,260
1222,28261060280000,202,260,13,1.0,988.0,15300.0,62100.0,-87.7068501468125,41.5855690530113,825501.0,16719  BUTTERFIELD DR,57,260
1223,28261060290000,203,260,13,5.0,1482.0,17050.0,78060.0,-87.7068253373266,41.585431268279,825501.0,16725  BUTTERFIELD DR,57,260
1224,28261060300000,202,260,13,5.0,988.0,13500.0,66750.0,-87.7068200870676,41.5852888504102,825501.0,16731  BUTTERFIELD DR,57,260
1225,28261060310000,203,260,13,5.0,1482.0,13500.0,69650.0,-87.7068197389665,41.585158954761,825501.0,16737  BUTTERFIELD DR,57,260
1226,28261060320000,234,260,13,4.0,1040.0,13500.0,66560.0,-87.7068178050415,41.5850326078039,825501.0,16743  BUTTERFIELD DR,57,260
1227,28261060330000,203,260,13,5.0,1482.0,13500.0,65650.0,-87.7068179757685,41.5849147869985,825501.0,16749  BUTTERFIELD DR,57,260
1228,28261060340000,234,260,13,4.0,1040.0,13500.0,82460.0,-87.7068177010699,41.5847983724406,825501.0,16755  BUTTERFIELD DR,57,260
1229,28261060350000,202,260,13,1.0,988.0,16500.0,68440.0,-87.7068153418796,41.5846632502213,825501.0,16761  BUTTERFIELD DR,57,260
1230,28261060360000,234,260,13,4.0,1040.0,17400.0,82000.0,-87.7068147560149,41.584510284291,825501.0,16767  BUTTERFIELD DR,57,260
1231,28261070300000,234,260,13,4.0,1055.0,17820.0,79720.0,-87.7083566296391,41.5842606163216,825501.0,16800  GLEN OAKS DR,57,260
1232,28261070310000,204,260,13,5.0,1899.0,13500.0,82290.0,-87.7085385159771,41.5843294379303,825501.0,3731  168TH ST,57,260
1233,28261070320000,203,260,13,1.0,1007.0,16500.0,66040.0,-87.7087078350675,41.5843865210354,825501.0,3737  168TH ST,57,260
1234,28261070330000,203,260,13,5.0,1650.0,16500.0,88470.0,-87.7088945116014,41.5844461307161,825501.0,3743  168TH ST,57,260
1235,28261070340000,234,260,13,4.0,1055.0,16500.0,57500.0,-87.7090781722724,41.5845112671805,825501.0,3749  168TH ST,57,260
1236,28261070350000,203,260,13,5.0,1510.0,14000.0,65590.0,-87.7092599680386,41.584575662814,825501.0,3801  168TH ST,57,260
1237,28261070360000,203,260,13,5.0,1007.0,16660.0,78440.0,-87.7094510675778,41.5846028148306,825501.0,3813  168TH ST,57,260
1238,28261070370000,203,260,13,5.0,1537.0,14060.0,85520.0,-87.7096292641091,41.5845963422241,825501.0,3819  168TH ST,57,260
1239,28261070380000,234,260,13,4.0,1055.0,17850.0,80050.0,-87.7098185741127,41.5846029208495,825501.0,16801  BRIARGATE DR,56,260
1240,28261070390000,234,260,13,4.0,1055.0,20520.0,13950.0,-87.7098500336777,41.5842534803912,825501.0,3824  168TH PL,57,260
